student_id,CGPA,skills_score,projects_count,internships_done,communication_score,aptitude_score,coding_test_score,resume_score,extracurricular,college_tier,hackathons_participated,certifications_count,linkedin_activity_score,github_score,soft_skills_score,interview_score,consistency_score,backlogs,placement_training,selected,Performance_Score,Category_Level
239,8.23,9,4,1,2,4,1,8,Yes,Tier 2,1,7,5,1,5,10,4,5,Yes,1,123.615,Low
240,5.89,9,2,1,7,5,1,8,No,Tier 2,2,6,6,2,1,1,5,5,No,1,122.945,Low
241,9.7,2,2,3,10,2,6,2,No,Tier 1,0,3,8,6,7,9,5,4,Yes,1,125.35,Low
242,9.77,5,1,1,7,10,6,4,Yes,Tier 2,0,2,10,2,8,9,1,5,Yes,0,125.885,Low
243,9.57,1,3,0,8,1,9,6,Yes,Tier 3,3,0,4,8,7,1,9,0,Yes,0,126.285,Low
244,6.85,4,4,1,1,7,3,6,Yes,Tier 3,1,4,9,6,1,10,1,5,Yes,1,125.425,Low
245,5.08,2,3,1,2,7,5,10,No,Tier 1,3,5,3,9,6,3,5,4,Yes,1,125.04,Low
246,9.64,8,1,3,2,8,5,6,No,Tier 1,3,2,8,2,10,5,2,5,Yes,0,127.82,Low
247,7.14,4,3,1,3,10,1,8,Yes,Tier 3,0,9,2,1,2,1,4,2,No,1,127.07,Low
248,9.83,5,4,3,7,6,6,8,Yes,Tier 1,4,8,6,4,10,4,5,0,No,1,128.915,Low
249,9.82,4,1,2,7,1,4,7,No,Tier 3,2,9,1,10,1,4,6,3,Yes,1,129.41,Low
250,9.27,5,3,2,7,8,6,5,No,Tier 2,1,9,4,8,8,4,9,1,No,1,129.635,Low
251,6.47,5,0,0,1,2,8,6,Yes,Tier 3,4,8,10,6,4,2,3,3,Yes,1,128.735,Low
252,6.93,5,2,3,2,3,8,6,Yes,Tier 3,3,5,9,3,3,7,9,3,Yes,1,129.465,Low
253,9.26,3,1,3,8,8,3,3,Yes,Tier 2,1,4,7,7,1,4,3,0,No,1,131.13,Low
254,6.58,7,0,3,9,4,9,3,No,Tier 1,3,1,10,10,9,10,2,3,Yes,1,130.29,Low
255,5.85,3,4,0,10,5,4,7,No,Tier 1,5,5,10,1,8,6,6,1,No,1,130.425,Low
256,7.78,2,2,0,7,9,1,6,No,Tier 2,1,4,4,8,8,9,5,0,No,1,131.89,Low
257,9.68,3,1,1,1,7,9,5,Yes,Tier 1,1,2,7,8,8,5,7,1,Yes,1,133.34,Low
258,8.48,3,2,3,4,10,5,6,Yes,Tier 3,2,9,3,3,5,5,3,3,No,1,133.24,Low
259,7.85,8,5,0,10,7,8,6,Yes,Tier 1,0,2,4,1,5,5,9,2,Yes,1,133.425,Low
260,5.49,4,5,2,8,1,7,4,No,Tier 2,2,0,1,3,8,5,1,0,Yes,1,132.745,Low
261,8.08,3,1,2,5,1,5,5,Yes,Tier 2,2,8,1,7,6,5,3,2,Yes,1,134.54,Low
262,9.95,10,1,3,1,8,8,7,No,Tier 3,4,3,4,2,8,9,5,1,No,1,135.975,Low
263,5.7,5,3,2,7,10,1,1,No,Tier 3,2,8,9,7,2,2,3,2,No,0,134.35,Low
264,7.59,4,2,1,6,1,4,10,Yes,Tier 2,1,3,1,5,2,9,3,2,Yes,1,135.795,Low
265,9.39,9,5,1,9,10,5,6,Yes,Tier 2,3,4,2,1,6,9,9,4,No,1,137.195,Low
266,8.7,8,5,3,4,2,4,5,Yes,Tier 2,4,4,5,8,4,9,10,4,Yes,1,137.35,Low
267,8.49,7,2,0,4,4,6,6,Yes,Tier 2,1,3,7,3,2,10,9,5,Yes,0,137.745,Low
268,8.51,8,5,0,8,9,9,1,Yes,Tier 3,5,3,2,1,7,6,6,2,Yes,1,138.255,Low
269,6.8,5,0,0,4,7,1,4,Yes,Tier 2,3,6,7,3,3,8,7,2,Yes,1,137.9,Low
270,6.47,4,5,0,3,7,10,8,No,Tier 3,3,6,5,6,9,10,9,4,Yes,1,138.235,Low
271,9.05,7,5,3,7,10,2,4,No,Tier 2,4,5,6,2,6,4,6,0,Yes,1,140.025,Low
272,9.05,1,4,1,5,7,1,10,No,Tier 3,2,2,3,2,9,5,6,5,Yes,1,140.525,Low
273,9.34,6,0,3,9,5,7,8,Yes,Tier 2,4,5,10,6,3,8,10,3,Yes,1,141.17,Low
274,9.57,8,3,3,5,1,2,8,No,Tier 3,4,8,6,4,8,10,1,2,Yes,1,141.785,Low
275,7.56,7,1,2,9,5,9,2,Yes,Tier 1,5,2,2,4,8,1,1,0,Yes,0,141.28,Low
276,7.51,2,5,1,6,8,8,6,No,Tier 2,4,6,10,2,10,8,3,3,Yes,1,141.755,Low
277,8.99,7,3,0,6,7,10,7,Yes,Tier 3,5,4,10,4,10,9,9,2,No,1,142.995,Low
278,8.25,6,3,1,6,7,1,7,No,Tier 1,3,6,5,2,9,9,8,2,Yes,1,143.125,Low
279,8.51,5,0,2,7,2,3,1,Yes,Tier 3,2,1,5,6,4,5,10,1,No,0,143.755,Low
280,8.98,4,1,3,4,1,6,4,Yes,Tier 1,5,2,6,10,10,4,3,3,Yes,1,144.49,Low
281,9.45,1,4,1,4,4,3,7,No,Tier 3,5,1,3,2,5,9,4,4,Yes,1,145.225,Low
282,6.69,2,3,2,9,8,9,6,No,Tier 1,0,9,2,4,7,1,7,0,Yes,1,144.345,Low
283,6.88,7,4,3,7,1,10,3,Yes,Tier 2,3,6,3,8,9,6,3,3,Yes,0,144.94,Low
284,5.47,10,1,0,10,2,10,10,No,Tier 1,4,8,4,8,8,10,9,0,Yes,1,144.735,Low
285,7.89,3,1,1,6,7,2,10,Yes,Tier 1,5,2,8,6,7,6,5,4,Yes,0,146.445,Low
286,5.18,5,0,0,1,5,6,1,Yes,Tier 2,3,6,7,3,3,3,9,1,Yes,1,145.59,Low
287,7.33,8,2,0,7,6,2,5,No,Tier 1,1,9,1,2,3,5,1,1,No,0,147.165,Low
288,7.71,8,5,2,6,8,3,8,Yes,Tier 2,2,6,7,9,4,9,9,3,Yes,1,147.855,Low
289,6.43,6,0,2,4,9,10,3,No,Tier 2,0,2,3,9,1,10,5,1,No,0,147.715,Low
290,7.95,5,4,3,8,8,9,5,Yes,Tier 3,2,4,4,10,7,9,4,1,No,1,148.975,Low
291,5.15,2,0,0,7,1,9,9,Yes,Tier 2,1,5,10,1,9,7,7,0,Yes,1,148.075,Low
292,5.19,9,1,2,8,4,2,8,Yes,Tier 2,0,4,7,9,5,5,7,2,Yes,1,148.595,Low
293,9.11,1,3,2,9,5,8,9,No,Tier 1,3,7,2,5,10,7,4,0,No,1,151.055,Low
294,6.8,2,5,0,1,9,3,5,No,Tier 1,0,8,9,9,10,10,9,4,Yes,0,150.4,Low
295,5.64,1,5,3,3,6,2,3,No,Tier 2,4,5,5,2,6,2,3,3,No,0,150.32,Low
296,7.61,4,2,0,2,6,10,9,No,Tier 3,1,1,4,7,5,8,4,3,Yes,1,151.805,Low
297,8.85,4,1,3,3,3,8,4,No,Tier 1,5,1,9,1,6,7,2,1,Yes,0,152.925,Low
298,6.08,5,5,3,2,2,3,1,Yes,Tier 1,4,3,9,1,1,8,10,2,No,0,152.04,Low
299,8.11,5,5,2,6,2,8,2,Yes,Tier 2,1,9,2,8,6,2,6,2,Yes,0,153.555,Low
300,5.43,8,3,0,9,7,6,8,Yes,Tier 2,3,2,9,8,8,6,6,1,Yes,1,152.715,Low
301,5.26,3,4,0,2,5,1,2,No,Tier 3,3,6,1,7,5,2,5,0,No,1,153.13,Low
302,7.66,6,4,2,4,10,2,6,Yes,Tier 2,4,3,1,8,1,8,7,4,Yes,1,154.83,Low
303,7.7,3,4,1,5,1,2,5,No,Tier 1,1,2,6,7,5,2,6,1,Yes,1,155.35,Low
304,8.19,2,0,1,5,5,7,9,No,Tier 2,1,1,1,8,10,1,7,2,Yes,1,156.095,Low
305,8.63,8,4,0,1,1,6,8,No,Tier 1,3,3,6,2,2,10,5,2,No,1,156.815,Low
306,9.88,1,4,2,6,9,2,1,Yes,Tier 3,2,4,6,5,1,9,10,1,Yes,1,157.94,Low
307,7.58,9,0,3,5,8,1,3,Yes,Tier 2,4,3,9,6,5,6,8,4,Yes,1,157.29,Low
308,6.61,7,3,3,6,4,5,5,No,Tier 2,4,9,7,8,10,6,1,5,No,0,157.305,Low
309,8.98,10,1,0,4,1,2,8,No,Tier 2,1,8,2,1,8,6,9,2,No,0,158.99,Low
310,6.35,4,5,2,6,8,10,7,No,Tier 1,5,0,1,4,4,1,2,2,Yes,1,158.175,Low
311,7.19,3,2,0,9,5,10,2,Yes,Tier 2,0,8,3,7,5,8,10,1,Yes,0,159.095,Low
312,5.39,6,5,0,1,1,6,7,No,Tier 1,5,7,2,8,9,4,6,0,Yes,1,158.695,Low
313,5.13,9,4,2,6,2,2,5,Yes,Tier 2,3,8,8,5,9,1,6,1,No,1,159.065,Low
314,9.81,9,4,0,1,5,9,6,Yes,Tier 1,5,2,10,6,4,1,5,1,Yes,1,161.905,Low
315,9.18,4,5,3,7,9,5,8,No,Tier 2,3,8,10,8,6,1,9,0,Yes,1,162.09,Low
316,8.48,10,5,1,4,10,7,5,No,Tier 2,5,8,4,8,2,7,5,3,No,1,162.24,Low
317,7.04,5,4,3,6,8,4,9,No,Tier 3,2,1,3,8,3,6,2,0,Yes,1,162.02,Low
318,5.87,9,0,1,7,10,2,1,Yes,Tier 3,0,2,2,3,1,7,7,5,Yes,0,161.935,Low
319,5.78,2,0,2,5,8,3,5,No,Tier 2,0,7,1,3,1,7,8,0,No,0,162.39,Low
320,6.25,2,0,0,9,9,5,1,No,Tier 1,0,6,7,8,6,5,10,5,Yes,1,163.125,Low
321,7.75,5,2,1,8,2,1,1,No,Tier 2,2,1,2,7,6,7,10,4,Yes,1,164.375,Low
322,8.57,1,1,2,3,7,4,1,No,Tier 1,3,9,1,2,5,2,3,3,Yes,1,165.285,Low
323,8.3,8,4,2,1,10,4,5,Yes,Tier 2,0,8,6,10,1,1,2,0,No,1,165.65,Low
324,6.4,5,3,2,10,5,2,9,No,Tier 1,3,1,4,2,10,10,1,1,No,1,165.2,Low
325,9.77,10,5,3,8,3,9,2,Yes,Tier 3,3,0,3,8,2,5,1,4,Yes,1,167.385,Low
326,8.69,2,5,3,4,10,6,6,Yes,Tier 1,2,8,2,3,9,1,10,4,No,1,167.345,Low
327,7.77,9,4,1,7,8,9,5,No,Tier 1,3,3,6,1,7,7,6,3,No,1,167.385,Low
328,8.06,2,4,1,4,2,6,7,Yes,Tier 1,1,5,4,2,8,2,3,4,Yes,0,168.03,Low
329,7.1,7,4,3,7,4,2,7,No,Tier 2,3,4,10,8,8,5,10,0,Yes,1,168.05,Low
330,6.24,8,5,1,1,5,1,3,Yes,Tier 2,1,3,6,7,1,3,1,4,Yes,1,168.12,Low
331,6.78,6,4,1,1,5,4,6,No,Tier 1,0,3,4,6,4,1,5,5,Yes,0,168.89,Low
332,8.79,7,5,0,2,4,1,3,No,Tier 2,5,2,10,3,3,10,1,4,No,1,170.395,Low
333,5.07,1,1,1,5,3,8,2,Yes,Tier 3,1,3,9,7,7,3,9,4,Yes,1,169.035,Low
334,5.58,4,3,2,10,3,1,5,No,Tier 1,0,3,6,8,3,4,4,1,Yes,1,169.79,Low
335,5.23,7,0,0,6,5,5,4,Yes,Tier 2,5,6,6,10,8,9,1,5,Yes,1,170.115,Low
336,5.2,1,3,1,2,10,9,4,No,Tier 2,1,8,9,7,6,4,10,5,Yes,1,170.6,Low
337,9.28,1,4,0,1,6,1,4,No,Tier 2,1,9,4,9,3,7,5,3,Yes,0,173.14,Low
338,8.52,6,3,2,9,1,4,8,Yes,Tier 2,0,3,8,9,1,6,9,0,Yes,0,173.26,Low
339,7.37,4,4,1,7,4,8,1,Yes,Tier 2,2,5,4,6,8,1,6,5,No,1,173.185,Low
340,5.49,3,3,0,8,10,8,3,Yes,Tier 2,3,5,7,2,8,5,9,4,Yes,1,172.745,Low
341,7.46,5,2,1,6,10,1,9,No,Tier 2,1,4,9,10,9,5,7,2,Yes,0,174.23,Low
342,7.37,9,3,0,9,6,8,3,Yes,Tier 2,4,4,3,1,7,10,10,0,Yes,1,174.685,Low
343,5.87,10,0,0,8,2,3,1,Yes,Tier 1,2,8,5,8,8,4,1,5,Yes,0,174.435,Low
344,7.17,10,0,2,4,10,7,5,No,Tier 2,5,1,1,10,1,2,6,1,No,0,175.585,Low
345,6.99,10,3,2,5,5,10,4,No,Tier 2,3,5,4,1,1,9,6,5,Yes,1,175.995,Low
346,8.08,3,5,1,2,9,1,10,Yes,Tier 2,2,8,3,9,7,1,7,5,Yes,1,177.04,Low
347,8.18,5,5,3,1,3,5,8,No,Tier 3,2,2,3,8,7,8,1,3,Yes,1,177.59,Low
348,5.23,10,5,1,6,3,4,9,Yes,Tier 3,0,3,6,8,3,6,5,1,Yes,1,176.615,Low
349,6.87,5,3,0,3,9,4,10,Yes,Tier 1,4,5,6,10,6,9,5,1,Yes,1,177.935,Low
350,8.13,9,5,2,4,3,5,5,No,Tier 2,3,6,2,10,6,4,3,5,Yes,0,179.065,Low
351,7.52,10,1,2,1,4,3,1,Yes,Tier 1,2,2,6,5,6,9,7,3,Yes,1,179.26,Low
352,9.28,4,3,0,6,9,7,4,Yes,Tier 2,0,7,2,7,4,3,3,0,Yes,1,180.64,Low
353,8.29,1,0,3,8,4,2,3,No,Tier 2,3,8,10,6,9,4,4,1,Yes,1,180.645,Low
354,5.81,10,5,2,10,5,1,6,Yes,Tier 1,0,1,2,9,4,9,5,4,No,1,179.905,Low
355,5.35,5,2,3,4,2,6,2,Yes,Tier 2,3,6,9,5,4,2,10,1,Yes,0,180.175,Low
356,8.21,1,5,2,10,8,1,5,No,Tier 1,2,6,8,9,10,2,7,0,No,1,182.105,Low
357,5.13,6,0,0,8,9,7,8,Yes,Tier 1,1,2,7,2,5,7,4,2,Yes,1,181.065,Low
358,7.93,10,1,1,10,10,8,5,No,Tier 2,5,1,1,1,2,5,8,2,Yes,1,182.965,Low
359,9.7,10,3,1,3,4,2,5,Yes,Tier 3,5,8,3,2,6,1,9,3,Yes,1,184.35,Low
360,7.88,7,5,3,7,3,4,8,Yes,Tier 2,4,6,9,3,7,4,9,3,Yes,1,183.94,Low
361,6.94,1,2,1,3,4,7,5,Yes,Tier 2,5,3,7,2,3,3,4,5,Yes,0,183.97,Low
362,8.22,10,0,0,6,7,6,4,No,Tier 2,1,9,6,1,4,1,10,1,No,1,185.11,Low
363,7.29,4,2,1,4,1,2,10,No,Tier 2,1,4,7,7,5,5,2,2,No,1,185.145,Low
364,7.73,9,4,3,6,2,4,9,Yes,Tier 1,2,6,9,5,1,3,9,3,Yes,1,185.865,Low
365,9.71,1,0,0,7,10,3,2,No,Tier 3,0,8,9,2,8,4,10,2,No,0,187.355,Low
366,6.93,9,4,0,8,5,9,1,No,Tier 2,4,4,10,4,4,3,1,0,Yes,1,186.465,Low
367,9.81,8,2,2,6,9,6,4,Yes,Tier 3,1,6,9,3,10,2,5,5,Yes,1,188.405,Low
368,9.53,5,3,2,4,6,2,10,No,Tier 2,0,0,10,6,5,5,10,4,No,0,188.765,Low
369,5.98,6,3,1,9,3,2,3,No,Tier 2,4,4,6,3,4,3,6,2,No,1,187.49,Low
370,5.35,7,3,3,7,3,3,9,No,Tier 2,2,7,1,10,2,7,10,3,No,0,187.675,Low
371,5.5,4,4,0,9,7,5,3,Yes,Tier 2,5,1,4,9,9,3,2,2,Yes,0,188.25,Low
372,5.09,6,3,1,3,3,6,3,No,Tier 2,4,7,8,7,1,5,1,3,No,1,188.545,Low
373,5.47,7,1,1,5,10,5,10,Yes,Tier 3,5,4,5,3,1,1,5,5,No,1,189.235,Low
374,8.42,6,0,2,1,3,1,7,Yes,Tier 3,3,7,1,10,8,3,2,3,Yes,1,191.21,Low
375,5.36,6,0,1,8,10,1,2,Yes,Tier 2,5,1,6,4,1,1,6,0,Yes,1,190.18,Low
376,6.59,2,2,1,1,7,7,8,No,Tier 2,2,7,1,2,6,6,9,5,Yes,1,191.295,Low
377,9.22,5,5,2,1,9,10,6,Yes,Tier 2,1,4,1,1,3,7,1,3,Yes,0,193.11,Low
378,5.12,3,4,1,7,9,7,9,Yes,Tier 1,3,3,1,2,6,10,7,3,Yes,1,191.56,Low
379,9.07,7,0,1,8,3,10,8,No,Tier 3,0,8,7,2,8,1,10,0,Yes,1,194.035,Low
380,6.41,4,4,0,3,8,6,4,Yes,Tier 2,1,2,10,6,1,6,4,4,Yes,1,193.205,Low
381,5.59,1,2,1,2,1,9,8,No,Tier 2,3,2,7,4,1,8,1,5,Yes,1,193.295,Low
382,8.48,6,3,2,7,8,2,4,Yes,Tier 2,5,7,8,4,6,3,6,0,Yes,1,195.24,Low
383,8.14,6,5,2,10,2,1,5,Yes,Tier 1,5,1,6,4,8,3,4,2,Yes,0,195.57,Low
384,9.39,7,2,0,5,4,6,10,Yes,Tier 2,2,2,10,5,4,3,4,1,Yes,0,196.695,Low
385,8.68,8,1,2,1,7,6,7,Yes,Tier 1,3,7,6,9,8,4,6,5,Yes,0,196.84,Low
386,9.02,3,3,2,2,6,9,6,Yes,Tier 1,3,8,6,7,3,4,6,4,Yes,0,197.51,Low
387,6.41,6,3,2,3,9,10,5,Yes,Tier 1,5,0,1,5,6,10,9,0,No,1,196.705,Low
388,5.89,10,3,1,6,8,1,2,Yes,Tier 2,5,7,2,1,4,9,8,2,Yes,1,196.945,Low
389,8.75,2,2,0,1,2,1,5,No,Tier 2,1,9,3,7,8,5,8,1,Yes,1,198.875,Low
390,9.03,9,1,3,8,4,10,10,Yes,Tier 1,5,6,8,9,6,4,9,3,Yes,1,199.515,Low
391,9.95,2,5,0,2,1,6,7,Yes,Tier 1,3,1,8,7,3,9,4,4,No,0,200.475,Low
392,7.06,3,4,0,5,7,5,6,No,Tier 2,4,0,1,3,6,10,7,4,Yes,1,199.53,Low
393,6.86,10,2,0,8,4,6,6,Yes,Tier 3,5,6,5,5,5,4,5,5,Yes,0,199.93,Low
394,8.88,2,0,3,5,8,6,5,No,Tier 1,1,7,4,8,9,1,1,3,No,0,201.44,Low
395,6.7,9,0,3,8,2,4,9,Yes,Tier 2,4,0,1,7,10,7,3,1,Yes,1,200.85,Low
396,9.65,1,2,2,6,8,10,1,No,Tier 3,3,3,6,5,2,10,7,5,No,1,202.825,Low
397,9.29,5,4,1,7,2,8,4,Yes,Tier 2,5,2,7,10,8,9,3,3,Yes,0,203.145,Low
398,7.14,1,0,2,8,8,5,7,Yes,Tier 1,4,4,1,9,10,8,9,1,No,0,202.57,Low
399,8.75,5,4,2,3,1,6,1,Yes,Tier 2,2,8,1,10,2,9,4,4,Yes,1,203.875,Low
400,8.77,8,3,3,5,2,2,4,No,Tier 3,5,0,6,4,1,4,2,5,Yes,1,204.385,Low
401,5.52,8,2,2,10,5,1,6,Yes,Tier 1,2,2,3,7,5,10,6,1,Yes,1,203.26,Low
402,9.51,8,3,2,7,1,8,10,Yes,Tier 1,3,1,5,6,9,4,7,0,No,1,205.755,Low
403,7.53,2,0,3,9,5,6,8,No,Tier 1,4,0,6,3,9,1,9,5,Yes,1,205.265,Low
404,9.13,8,4,0,6,5,9,7,No,Tier 1,3,5,3,2,7,6,1,4,Yes,1,206.565,Low
405,6.6,5,3,0,10,7,5,9,Yes,Tier 2,2,5,10,5,10,2,6,1,Yes,0,205.8,Low
406,9.48,1,0,3,1,2,8,7,Yes,Tier 1,4,8,3,7,10,9,5,2,No,1,207.74,Low
407,6.95,7,1,1,8,2,7,3,Yes,Tier 1,2,7,5,9,8,1,2,1,No,1,206.975,Low
408,5.05,6,3,2,6,6,10,10,No,Tier 2,4,1,7,1,6,7,6,1,Yes,1,206.525,Low
409,9.53,5,1,0,1,10,1,4,Yes,Tier 2,5,8,1,2,2,10,1,5,Yes,1,209.265,Low
410,5.46,1,1,3,4,3,7,3,Yes,Tier 3,1,5,1,1,8,8,9,5,Yes,1,207.73,Low
411,6.6,1,5,1,6,8,4,9,Yes,Tier 3,3,8,9,4,4,5,6,4,Yes,1,208.8,Low
412,9.75,6,0,2,10,3,6,8,No,Tier 1,5,6,10,9,3,1,3,1,Yes,0,210.875,Low
413,9.75,10,2,3,1,10,9,10,Yes,Tier 3,5,7,8,8,2,1,2,3,Yes,1,211.375,Low
414,7.87,7,4,3,10,4,9,9,Yes,Tier 1,4,9,8,4,9,5,9,2,Yes,1,210.935,Low
415,8.16,10,0,3,5,7,9,10,No,Tier 2,5,6,6,10,4,1,10,3,Yes,1,211.58,Low
416,7.24,10,5,2,3,1,5,10,No,Tier 1,5,7,10,6,1,9,6,5,No,1,211.62,Low
417,6.47,1,5,0,7,1,4,2,Yes,Tier 3,4,8,7,6,10,10,1,3,No,0,211.735,Low
418,6.64,9,3,2,8,9,6,5,No,Tier 2,1,5,6,3,2,9,2,3,Yes,0,212.32,Low
419,8.36,4,4,2,3,6,10,5,No,Tier 2,0,9,3,1,4,9,2,4,Yes,0,213.68,Low
420,8.76,5,5,0,10,5,5,7,No,Tier 1,1,6,7,8,8,7,9,0,Yes,0,214.38,Low
421,8.96,2,2,3,3,2,10,4,Yes,Tier 1,4,1,7,6,5,10,1,2,Yes,1,214.98,Low
422,8.95,10,0,1,3,2,5,4,No,Tier 2,5,6,6,5,3,9,8,0,Yes,1,215.475,Low
423,5.46,8,2,1,6,7,8,8,Yes,Tier 2,5,0,3,7,2,7,8,0,Yes,1,214.23,Low
424,7.47,2,3,0,6,6,10,1,Yes,Tier 2,0,9,2,6,4,1,8,4,No,1,215.735,Low
425,5.29,3,0,0,3,8,5,6,No,Tier 2,5,3,1,8,2,10,7,1,Yes,1,215.145,Low
426,7.75,9,3,3,6,3,1,9,No,Tier 1,2,9,9,5,8,5,5,1,No,1,216.875,Low
427,7.21,2,4,1,9,3,5,2,No,Tier 3,3,2,7,9,7,3,9,4,No,1,217.105,Low
428,9.44,6,4,1,8,5,5,5,No,Tier 1,0,3,5,10,4,1,10,5,Yes,1,218.72,Low
429,6.75,4,2,3,7,10,5,10,Yes,Tier 1,2,4,5,9,9,9,2,4,Yes,0,217.875,Low
430,5.59,7,2,0,7,4,3,10,Yes,Tier 2,5,9,4,5,6,3,9,5,Yes,1,217.795,Low
431,5.71,6,4,0,8,8,9,9,Yes,Tier 2,4,3,9,7,8,7,3,5,Yes,1,218.355,Low
432,8.81,10,1,3,7,6,5,4,No,Tier 1,0,3,4,2,4,4,7,5,No,0,220.405,Low
433,8.09,9,4,0,3,8,2,9,No,Tier 2,1,7,7,5,6,10,3,2,No,1,220.545,Low
434,5.51,9,0,2,8,7,5,8,No,Tier 3,5,1,8,6,10,7,6,3,Yes,1,219.755,Low
435,5.42,10,3,0,8,2,9,9,Yes,Tier 2,3,0,10,4,6,8,9,0,Yes,1,220.21,Low
436,8.5,4,4,2,1,9,8,2,Yes,Tier 1,5,7,5,3,5,2,6,1,No,0,222.25,Low
437,5.36,1,4,1,10,6,6,10,Yes,Tier 1,1,6,10,9,4,2,2,5,No,1,221.18,Low
438,9.11,2,5,1,5,6,9,5,Yes,Tier 1,1,1,9,6,5,1,1,5,Yes,0,223.555,Low
439,8.53,8,3,0,5,2,7,10,No,Tier 2,3,2,5,9,8,7,5,4,Yes,1,223.765,Low
440,5.41,10,5,3,1,9,2,9,Yes,Tier 1,1,0,9,9,5,2,2,4,No,1,222.705,Low
441,5.42,8,3,0,6,1,1,5,Yes,Tier 2,4,5,10,3,2,3,9,3,No,1,223.21,Low
442,9.93,2,0,3,6,6,3,4,Yes,Tier 1,1,3,9,10,3,6,1,4,No,1,225.965,Low
443,6.87,4,3,1,4,8,4,8,Yes,Tier 2,4,7,10,4,3,2,4,0,Yes,1,224.935,Low
444,6.85,1,2,1,6,2,9,6,No,Tier 2,1,2,3,6,1,9,6,1,Yes,1,225.425,Low
445,9.06,7,4,1,6,3,5,2,Yes,Tier 3,5,0,1,10,5,1,5,5,Yes,1,227.03,Low
446,9.74,4,3,3,1,10,2,8,Yes,Tier 1,4,9,1,3,4,7,2,5,Yes,1,227.87,Low
447,9.93,8,0,3,5,10,10,5,Yes,Tier 2,0,0,6,1,1,3,7,3,No,1,228.465,Low
448,8.77,9,3,1,2,7,5,7,No,Tier 1,4,5,9,10,10,4,4,5,No,1,228.385,Low
449,6.88,9,4,0,7,1,2,4,Yes,Tier 3,5,6,7,3,4,5,1,3,Yes,1,227.94,Low
450,5.42,3,1,3,9,5,9,9,Yes,Tier 2,3,7,2,3,4,4,8,2,Yes,1,227.71,Low
451,8.89,5,3,2,9,6,6,2,No,Tier 2,1,0,6,1,3,1,10,3,Yes,1,229.945,Low
452,7.79,6,2,1,9,10,5,10,Yes,Tier 2,5,4,9,5,7,9,7,1,Yes,1,229.895,Low
453,7.12,6,4,3,7,7,2,9,No,Tier 3,0,4,3,9,7,9,10,0,Yes,0,230.06,Low
454,9.53,10,0,1,7,10,7,4,No,Tier 1,1,5,6,4,1,2,4,4,Yes,1,231.765,Low
455,5.56,8,4,2,1,10,7,6,Yes,Tier 2,5,8,7,2,7,10,1,0,Yes,0,230.28,Low
456,7.46,6,5,0,6,7,2,5,Yes,Tier 1,4,2,2,5,1,9,7,0,No,1,231.73,Low
457,5.06,6,1,2,5,3,10,3,No,Tier 2,1,0,9,3,10,6,3,1,Yes,0,231.03,Low
458,7.34,4,0,0,8,7,6,7,No,Tier 3,5,2,10,4,9,2,8,2,No,0,232.67,Low
459,5.28,7,1,0,8,1,10,4,No,Tier 1,2,7,10,7,6,8,10,5,Yes,1,232.14,Low
460,5.59,8,1,3,4,4,10,1,Yes,Tier 1,0,9,5,4,7,10,6,3,Yes,1,232.795,Low
461,5.59,3,2,0,1,7,3,8,Yes,Tier 1,5,2,6,4,10,1,7,2,Yes,1,233.295,Low
462,8.25,7,3,0,6,7,8,3,Yes,Tier 2,2,6,2,1,3,10,10,2,No,1,235.125,Low
463,8.73,3,2,0,10,4,5,6,Yes,Tier 2,1,8,7,1,7,3,5,2,Yes,0,235.865,Low
464,7.92,8,2,1,1,1,8,2,Yes,Tier 1,4,7,4,6,9,5,8,4,No,1,235.96,Low
465,9.81,1,5,3,5,8,7,9,Yes,Tier 1,0,4,5,3,10,1,3,0,No,1,237.405,Low
466,6.87,1,2,3,5,4,8,4,No,Tier 2,5,7,7,3,10,6,2,0,Yes,0,236.435,Low
467,6.43,6,0,0,3,2,1,7,Yes,Tier 2,0,0,6,6,2,2,1,2,Yes,1,236.715,Low
468,9.34,10,3,1,5,4,6,9,Yes,Tier 2,4,1,5,4,5,10,10,2,Yes,1,238.67,Low
469,6.12,9,3,0,6,8,3,3,Yes,Tier 2,0,2,3,2,3,6,4,3,Yes,0,237.56,Low
470,9.82,4,0,3,5,8,5,3,Yes,Tier 2,5,3,6,1,2,8,5,4,Yes,1,239.91,Low
471,5.06,6,2,3,1,5,2,3,No,Tier 1,4,0,6,3,9,5,8,3,No,0,238.03,Low
472,9.85,5,2,3,7,2,4,5,No,Tier 3,5,7,6,5,2,7,3,4,Yes,0,240.925,Low
473,5.22,1,1,3,3,7,6,10,No,Tier 2,2,3,1,6,2,7,6,5,Yes,1,239.11,Low
474,9.46,6,1,1,7,3,1,6,No,Tier 1,1,6,2,4,3,4,8,2,No,1,241.73,Low
475,7.64,9,5,2,5,6,2,3,Yes,Tier 3,0,9,9,5,6,7,9,4,No,1,241.32,Low
476,9.96,3,4,2,3,9,2,10,Yes,Tier 3,0,1,9,2,6,10,6,0,Yes,1,242.98,Low
477,5.37,3,1,1,6,5,9,9,Yes,Tier 1,0,5,9,6,7,4,7,1,No,1,241.185,Low
478,7.77,2,3,0,1,9,5,1,Yes,Tier 2,2,8,5,9,2,4,7,0,Yes,0,242.885,Low
479,9.85,4,0,3,6,4,5,7,No,Tier 1,4,6,5,8,1,10,3,2,Yes,1,244.425,Low
